Num,X,Y,Z,timestamp(timeIntervalSince1970)
1,-0.19675859808921814,0.22217154502868652,-0.001791242160834372,1653654515.28286
2,-0.19675859808921814,0.22217154502868652,-0.001791242160834372,1653654515.282874
3,-0.19675859808921814,0.22217154502868652,-0.001791242160834372,1653654515.2828834
4,-0.19675859808921814,0.22217154502868652,-0.001791242160834372,1653654515.283832
5,-0.19675859808921814,0.22217154502868652,-0.001791242160834372,1653654515.2865987
6,-0.2168622687458992,0.20521919429302216,0.003972104925196618,1653654515.2889085
7,-0.23696593940258026,0.1882668435573578,0.009735452011227608,1653654515.2894723
8,-0.23696593940258026,0.1882668435573578,0.009735452011227608,1653654515.2923753
9,-0.23696593940258026,0.1882668435573578,0.009735452011227608,1653654515.2967288
10,-0.1991603747010231,0.1918441355228424,-0.003677692264318466,1653654515.2988305
11,-0.16135480999946594,0.19542142748832703,-0.01709083653986454,1653654515.2994761
12,-0.16135480999946594,0.19542142748832703,-0.01709083653986454,1653654515.3023686
13,-0.16135480999946594,0.19542142748832703,-0.01709083653986454,1653654515.306803
14,-0.11883038282394409,0.2075052559375763,-0.014854180626571178,1653654515.308908
15,-0.07630595564842224,0.21958908438682556,-0.012617524713277817,1653654515.3094816
16,-0.07630595564842224,0.21958908438682556,-0.012617524713277817,1653654515.312446
17,-0.07630595564842224,0.21958908438682556,-0.012617524713277817,1653654515.3167987
18,-0.0523878401145339,0.2020333930850029,-0.007268432469572872,1653654515.3188424
19,-0.02846972458064556,0.18447770178318024,-0.001919340225867927,1653654515.3194885
20,-0.02846972458064556,0.18447770178318024,-0.001919340225867927,1653654515.3222744
21,-0.02846972458064556,0.18447770178318024,-0.001919340225867927,1653654515.326654
22,-0.014325010291940998,0.17581643164157867,0.011365705227945,1653654515.328864
23,-0.00018029600323643535,0.1671551614999771,0.024650750681757927,1653654515.329485
24,-0.00018029600323643535,0.1671551614999771,0.024650750681757927,1653654515.332371
25,-0.00018029600323643535,0.1671551614999771,0.024650750681757927,1653654515.3367314
26,-0.007401190865493845,0.1391361802816391,0.017593773547559977,1653654515.338848
27,-0.014622085727751255,0.11111719906330109,0.010536796413362026,1653654515.339487
28,-0.014622085727751255,0.11111719906330109,0.010536796413362026,1653654515.3423824
29,-0.014622085727751255,0.11111719906330109,0.010536796413362026,1653654515.3467364
30,-0.029383853543549776,0.10508367419242859,-0.012168381828814745,1653654515.3488314
31,-0.0441456213593483,0.09905014932155609,-0.034873560070991516,1653654515.3494716
32,-0.0441456213593483,0.09905014932155609,-0.034873560070991516,1653654515.3523865
33,-0.0441456213593483,0.09905014932155609,-0.034873560070991516,1653654515.356744
34,-0.061491455882787704,0.08093199878931046,-0.040985383093357086,1653654515.358847
35,-0.07883729040622711,0.06281384825706482,-0.047097206115722656,1653654515.359494
36,-0.07883729040622711,0.06281384825706482,-0.047097206115722656,1653654515.362404
37,-0.07883729040622711,0.06281384825706482,-0.047097206115722656,1653654515.3667536
38,-0.05762574449181557,0.04736937955021858,-0.04235890880227089,1653654515.3688421
39,-0.03641419857740402,0.031924910843372345,-0.03762061148881912,1653654515.3694973
40,-0.03641419857740402,0.031924910843372345,-0.03762061148881912,1653654515.3723688
41,-0.03641419857740402,0.031924910843372345,-0.03762061148881912,1653654515.376711
42,0.008481903001666069,0.01097794994711876,-0.030948194675147533,1653654515.3788395
43,0.05337800458073616,-0.009969010949134827,-0.024275777861475945,1653654515.37949
44,0.05337800458073616,-0.009969010949134827,-0.024275777861475945,1653654515.382413
45,0.05337800458073616,-0.009969010949134827,-0.024275777861475945,1653654515.3867996
46,0.060019129887223244,-0.029978804290294647,-0.024961009621620178,1653654515.3888607
47,0.06666025519371033,-0.04998859763145447,-0.025646241381764412,1653654515.3894796
48,0.06666025519371033,-0.04998859763145447,-0.025646241381764412,1653654515.3923914
49,0.06666025519371033,-0.04998859763145447,-0.025646241381764412,1653654515.3967555
50,0.05481118522584438,-0.04314959980547428,-0.0404211925342679,1653654515.3988972
51,0.04296211525797844,-0.036310601979494095,-0.05519614368677139,1653654515.39954
