Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.05136197417692809,0.11478550024075967,0.016803961052900114,1022502231097523,0.041538686,0.00781139,-0.045540057
0.13203667686646825,0.1275625884861542,-0.04809492743508588,1022502265720075,0.021991014,0.011476576,-0.013775095
0.16712393142317974,0.10675830553581153,-0.08109570325385221,1022502297669971,0.03298658,-0.027618766,-0.021105472
0.2272361468576695,0.07753542789440379,-0.10714462350660674,1022502332077315,0.012217178,0.017585224,0.013102952
0.25138590967568075,0.0952311105798965,-0.04389548075955178,1022502364028513,0.041538686,-0.026397035,0.049754836
0.3483355968660206,0.0080832824831643,0.031205512706422547,1022502398435805,0.0073302602,-0.0373926,0.01798987
0.23651047303796136,-0.03179598584570121,0.007042230500895741,1022502430386273,-0.090408094,-0.0129580125,-0.032101035
0.14183531829355625,-0.04369387829995975,-0.03764417415506278,1022502464795075,0.0024433425,-0.009292826,-0.0064447187
0.185935048673684,-0.10380422844169955,-0.015568135229471456,1022502499198305,0.017104097,-0.06060546,0.022876788
0.14524736679492936,-0.18909595711117566,-0.008493944809015412,1022502531153877,-0.05253448,-0.02517531,-0.013775095
0.12748465032491355,-0.21989383302116744,-0.01809287807095242,1022502565561273,0.053755984,-0.02395358,0.022876788
0.2617093163054509,-0.30982305773372615,0.047518761677908014,1022502597511534,0.061086357,-0.045944706,0.011881223
0.2559340885004495,-0.3554084214403664,-0.013180127645665979,1022502631920492,-0.05864313,0.00048100948,-0.056535624
0.16125895166813747,-0.3699127112590775,-0.11460584276372965,1022502663870127,-0.03176508,-0.02395358,-0.04187487
0.15040872833223048,-0.46187303583199163,-0.19525471794825983,1022502698279242,0.009773719,-0.06060546,-0.04920525
0.14568351560198123,-0.5602022545475428,-0.2734054546039033,1022502730229555,-0.021991245,-0.058162004,-0.017440282
0.07463334291490656,-0.6985375425593111,-0.274604395534452,1022502764631690,-0.041538917,-0.06304892,0.0021073893
0.032983145613250865,-0.8059853549338035,-0.2835033297869734,1022502799045961,-1.1641532e-07,-0.08137486,0.006994307
0.03823292586528939,-1.020776978532408,-0.2574416547775019,1022502830995909,0.0073302602,-0.10947464,0.025320247
0.013645213474653629,-1.1641872573316618,-0.25531559814906923,1022502865404659,-0.042760644,-0.050831623,-0.040653147
-0.09336741095513894,-1.2911289502081413,-0.39874128965625155,1022502897355127,-0.051312752,-0.08137486,-0.10173963
-0.14158010321870354,-1.4804766930465645,-0.5571776060040272,1022502931762575,-0.010995681,-0.121691935,-0.056535624
-0.19793027132458912,-1.7032308111768573,-0.6598283220768144,1022502963713825,-0.045204107,-0.10947464,-0.06630946
-0.2327554760133589,-1.880941061059845,-0.7539521850383653,1022502998119502,0.015882365,-0.10947464,0.0021073893
-0.15138077510078785,-2.1797512128716447,-0.6766636925471283,1022503032526221,0.054977708,-0.14856997,0.025320247
-0.09223104088471605,-2.382992840759145,-0.6815769927110953,1022503064481638,0.006108529,-0.108252905,-0.010109909
-0.07105628978387328,-2.7210029554414583,-0.6371009718048393,1022503098888305,0.0378735,-0.2108782,0.04364619
0.03831840099832201,-3.164256893267806,-0.5683393336423742,1022503130839659,0.05009079,-0.24508661,0.022876788
0.1389430824441416,-3.5424294768910958,-0.6193257351083533,1022503165243409,0.07696884,-0.15101343,-0.08097021
0.2531302649039973,-3.810246051165484,-0.7731639176135718,1022503197197836,0.019547556,-0.162009,-0.06753119
0.2676550205272546,-4.208193618483432,-0.8742002731026579,1022503231606846,0.019547556,-0.23164758,-0.04676179
0.31849224566607215,-4.615503675704836,-0.9320116670042411,1022503266014346,0.020769283,-0.18277842,-0.018662013
0.33275451646267185,-4.9709076750025085,-0.9513624542619509,1022503297965752,0.0073302602,-0.20476955,-0.011331636
0.3679292536246429,-5.411642724203701,-0.9655113853070723,1022503332368721,0.0048868014,-0.1949957,-0.0064447187
0.35445404797325886,-5.744471748776704,-1.0042871557012074,1022503364324659,-0.004887034,-0.19743916,-0.03576622
0.366528804197051,-6.178469293443112,-1.1196735007245786,1022503398732992,-1.1641532e-07,-0.22553894,-0.07363984
0.30597863911721984,-6.545773287384355,-1.2511116941129434,1022503430682888,-0.051312752,-0.15712208,-0.07241811
