Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1551789988156592.0,0.15027261,0.08844553,0.27821824
0.08356221087416538,0.26042047409142766,0.6593861566148431,1551790020488935.0,-0.06597351,0.12998432,0.45292556
-0.24867523549156134,0.38178496788705896,1.578336452478681,1551790054901019.0,-0.2235766,-0.0068493634,0.35274374
-0.6427751333841994,0.3389121010901507,1.9310747063333762,1551790089320810.0,-0.140499,0.0041461997,0.048533108
-0.7294002749454498,0.541582624464642,1.9897738545788626,1551790121278102.0,0.042760417,0.19229254,0.04364619
-0.6184506016796579,0.8117844946625596,2.104249814356479,1551790155694873.0,0.010995447,0.037132896,0.0607504
-0.7841756774465887,0.7118802785092131,2.143173977632475,1551790187659925.0,-0.17959434,-0.13635269,-0.027214117
-1.2125755440595094,0.37807015538529654,2.0946375773525836,1551790222076175.0,-0.19914201,-0.17300457,0.0106594935
-1.4424380622156558,0.09852859069628317,2.21029917269732,1551790254031019.0,-0.041538917,-0.13513097,0.10473266
-1.4055133257933676,-0.235544023014711,2.4034375602621987,1551790288449196.0,0.07574711,-0.14612651,0.057085212
-1.193588723700466,-0.32906074439464356,2.4603867097630303,1551790320412008.0,0.12461629,0.028580789,0.04242446
-1.0975140397642429,-0.52243348480414,2.6355001186804405,1551790355513935.0,-0.039095458,-0.2780733,0.06319386
-1.2203641540077281,-1.2138372148574312,2.497586925238598,1551790388112321.0,-0.024434704,-0.3489336,-0.22391255
-1.085789487948809,-1.454616321876813,2.0010115511310103,1551790420712008.0,0.12705974,0.14953199,-0.25812098
-1.0455397581802117,-0.6910023785609015,1.5336129984981175,1551790455624613.0,-0.1490511,0.43052977,-0.24101679
-1.5892645132174825,-0.4406443952888607,1.0044001464276127,1551790487582842.0,-0.3689624,-0.14246133,-0.3253161
-2.224251712614746,-0.8637919549290285,0.3034643173557607,1551790522001279.0,-0.18936817,-0.09725734,-0.30699015
-2.221889449494313,-0.38639027010485927,0.17399049000095845,1551790556417894.0,0.102625154,0.43419495,0.24034463
-2.5419646259182826,0.17608203717082827,1.2624148330034741,1551790622795342.0,-0.2150245,0.073784776,-0.033322766
-2.8301896004754807,0.35932757831130235,1.1022766543156237,1551790654749300.0,-0.056199674,0.11532358,-0.044318333
