0.010995447,-0.09847907,0.092515364,1551681979469345
0.028099664,-0.071601026,0.07174596,1551681981934397
0.0378735,-0.041057788,0.059528667,1551681984399450
0.046425603,-0.010514554,0.05586348,1551681986864502
0.052534252,0.021250412,0.047311377,1551681989329554
0.05619944,0.05057192,0.030207165,1551681991794606
0.05742117,0.072563045,0.011881223,1551681994259658
0.053755984,0.086002074,0.0045508444,1551681996724710
0.053755984,0.086002074,0.0045508444,1551681999189762
0.046425603,0.09333245,-3.3607334E-4,1551682001630127
0.041538686,0.09699764,-0.011331636,1551682004095179
0.021991014,0.099441096,-0.034544498,1551682006560231
0.012217178,0.099441096,-0.033322766,1551682009074554
-0.0024435753,0.08844553,-0.033322766,1551682011587783
-0.0158826,0.07011959,-0.034544498,1551682014100387
-0.03298681,0.042019814,-0.036987953,1551682016612158
-0.050091024,0.0053679273,-0.034544498,1551682019123408
-0.06719524,-0.0373926,-0.030879311,1551682021634397
-0.08429945,-0.0789314,-0.025992386,1551682024145022
-0.10018193,-0.122913666,-0.027214117,1551682026655179
-0.11728615,-0.16689593,-0.02354893,1551682029165231
-0.12705998,-0.2108782,-0.014996827,1551682031674814
-0.14172073,-0.25486046,-0.005222991,1551682034184502
-0.15149456,-0.29762098,8.8565797E-4,1551682036693981
-0.1576032,-0.3440467,0.006994307,1551682039203356
-0.15882494,-0.38802895,0.015546411,1551682041712731
-0.15882494,-0.42834604,0.025320247,1551682044222002
-0.15882494,-0.46255445,0.03631581,1551682046731168
-0.1527163,-0.49065423,0.041202728,1551682049240283
-0.14538592,-0.5138671,0.048533108,1551682051749397
-0.13683382,-0.532193,0.057085212,1551682054258460
-0.12583825,-0.54441035,0.06685905,1551682056767418
-0.11362096,-0.5529624,0.074189425,1551682059276325
-0.097738475,-0.55418414,0.079076335,1551682061784970
-0.08063426,-0.5517407,0.08274153,1551682064293772
-0.062308315,-0.5468538,0.08640672,1551682066802470
-0.039095458,-0.54196686,0.08762844,1551682069311168
-0.0158826,-0.5346365,0.08518499,1551682071819658
0.006108529,-0.5224192,0.080298066,1551682074328252
0.030543119,-0.51142365,0.074189425,1551682076836793
0.053755984,-0.49676287,0.07052423,1551682079345283
0.07819056,-0.47965866,0.06197213,1551682081853564
0.10140342,-0.46133274,0.050976563,1551682084362054
0.12461629,-0.44300678,0.039981,1551682086870439
0.14660741,-0.42468083,0.030207165,1551682089378825
0.16982028,-0.4063549,0.0192116,1551682091874241
0.19058968,-0.3892507,0.009437764,1551682094333147
0.2125808,-0.36848128,-3.3607334E-4,1551682096789814
0.23090675,-0.3440467,-0.0076664463,1551682099248460
0.24923268,-0.32083383,-0.014996827,1551682101707106
0.2626717,-0.2939558,-0.02354893,1551682104166429
0.27488902,-0.26707774,-0.02965758,1551682106618147
0.28344113,-0.24264315,-0.038209684,1551682109081741
0.29077148,-0.22065201,-0.045540057,1551682111539866
0.29199323,-0.20476955,-0.051648706,1551682113998408
0.29199323,-0.19133052,-0.055313893,1551682116455491
0.28832802,-0.18277842,-0.06508773,1551682118913825
0.28466284,-0.1778915,-0.07363984,1551682121372783
0.27733245,-0.17178285,-0.08097021,1551682123831897
0.26878035,-0.16445246,-0.08952233,1551682126288356
0.25900653,-0.1534569,-0.098074436,1551682128747314
