Num,X,Y,Z,timestamp(timeIntervalSince1970)
1,-0.88988196849823,-0.039382826536893845,-0.015430089086294174,1653779301.321795
2,-0.88988196849823,-0.039382826536893845,-0.015430089086294174,1653779301.3224463
3,-0.88988196849823,-0.039382826536893845,-0.015430089086294174,1653779301.3258064
4,-0.9605305790901184,0.05603996850550175,-0.017792845144867897,1653779301.330152
5,-1.0311791896820068,0.15146276354789734,-0.02015560120344162,1653779301.332446
6,-1.0311791896820068,0.15146276354789734,-0.02015560120344162,1653779301.3357985
7,-1.132110834121704,0.189930260181427,-0.042453184723854065,1653779301.340166
8,-1.2330424785614014,0.22839775681495667,-0.06475076824426651,1653779301.3424726
9,-1.2330424785614014,0.22839775681495667,-0.06475076824426651,1653779301.3457575
10,-1.3136322498321533,0.262485146522522,-0.08865583315491676,1653779301.350168
11,-1.3942220211029053,0.2965725362300873,-0.11256089806556702,1653779301.3524876
12,-1.3942220211029053,0.2965725362300873,-0.11256089806556702,1653779301.3557382
13,-1.4085769057273865,0.3450809568166733,-0.12698005139827728,1653779301.360137
14,-1.4229317903518677,0.3935893774032593,-0.14139920473098755,1653779301.3624868
15,-1.4229317903518677,0.3935893774032593,-0.14139920473098755,1653779301.3658981
16,-1.308294653892517,0.5529890060424805,-0.13605743646621704,1653779301.3702636
17,-1.1936575174331665,0.7123886346817017,-0.13071566820144653,1653779301.372471
18,-1.1936575174331665,0.7123886346817017,-0.13071566820144653,1653779301.3757975
19,-0.9534039199352264,0.8175358474254608,-0.15894011408090591,1653779301.380165
20,-0.7131503224372864,0.92268306016922,-0.1871645599603653,1653779301.3824973
21,-0.7131503224372864,0.92268306016922,-0.1871645599603653,1653779301.385552
22,-0.49940675497055054,0.9684149920940399,-0.18478009849786758,1653779301.389922
23,-0.2856631875038147,1.0141469240188599,-0.18239563703536987,1653779301.392484
24,-0.2856631875038147,1.0141469240188599,-0.18239563703536987,1653779301.3957756
25,-0.05863016098737717,0.9682015180587769,-0.16411623358726501,1653779301.4001966
26,0.16840286552906036,0.9222561120986938,-0.14583683013916016,1653779301.402486
27,0.16840286552906036,0.9222561120986938,-0.14583683013916016,1653779301.4057827
28,0.4652024284005165,0.8881026804447174,-0.18215089291334152,1653779301.410061
29,0.7620019912719727,0.853949248790741,-0.2184649556875229,1653779301.4123604
30,0.7620019912719727,0.853949248790741,-0.2184649556875229,1653779301.415811
31,1.0129281282424927,0.8462686836719513,-0.25758906453847885,1653779301.420223
32,1.2638542652130127,0.8385881185531616,-0.2967131733894348,1653779301.4224906
33,1.2638542652130127,0.8385881185531616,-0.2967131733894348,1653779301.425768
34,1.4375080466270447,0.8503943085670471,-0.29987114667892456,1653779301.430177
35,1.6111618280410767,0.8622004985809326,-0.3030291199684143,1653779301.432492
36,1.6111618280410767,0.8622004985809326,-0.3030291199684143,1653779301.4357934
37,1.6349967122077942,0.8353984653949738,-0.29209737479686737,1653779301.4401684
38,1.6588315963745117,0.8085964322090149,-0.28116562962532043,1653779301.4424753
39,1.6588315963745117,0.8085964322090149,-0.28116562962532043,1653779301.445776
40,1.5639960765838623,0.7440087795257568,-0.25898389518260956,1653779301.4501786
41,1.469160556793213,0.6794211268424988,-0.23680216073989868,1653779301.45249
42,1.469160556793213,0.6794211268424988,-0.23680216073989868,1653779301.455806
43,1.3221895694732666,0.5636374056339264,-0.22689519822597504,1653779301.4601965
44,1.1752185821533203,0.447853684425354,-0.2169882357120514,1653779301.462479
45,1.1752185821533203,0.447853684425354,-0.2169882357120514,1653779301.4657996
46,1.0043081045150757,0.29160602390766144,-0.22529716789722443,1653779301.4702225
47,0.833397626876831,0.13535836338996887,-0.23360610008239746,1653779301.4725175
48,0.833397626876831,0.13535836338996887,-0.23360610008239746,1653779301.4756186
49,0.6585782915353775,-0.016642093658447266,-0.23378506302833557,1653779301.480053
50,0.48375895619392395,-0.1686425507068634,-0.23396402597427368,1653779301.482544
51,0.48375895619392395,-0.1686425507068634,-0.23396402597427368,1653779301.4858432
52,0.31316351145505905,-0.2855164408683777,-0.21343837678432465,1653779301.4902077
53,0.14256806671619415,-0.40239033102989197,-0.1929127275943756,1653779301.492477
54,0.14256806671619415,-0.40239033102989197,-0.1929127275943756,1653779301.4954977
55,-0.0034824833273887634,-0.44133399426937103,-0.1605028584599495,1653779301.499943
56,-0.14953303337097168,-0.4802776575088501,-0.12809298932552338,1653779301.5025399
57,-0.14953303337097168,-0.4802776575088501,-0.12809298932552338,1653779301.5057774
58,-0.23403939604759216,-0.47074633836746216,-0.09203258901834488,1653779301.5101624
59,-0.31854575872421265,-0.4612150192260742,-0.05597218871116638,1653779301.512477
60,-0.31854575872421265,-0.4612150192260742,-0.05597218871116638,1653779301.5158339
61,-0.3364471197128296,-0.4571821987628937,-0.0344225550070405,1653779301.520235
62,-0.35434848070144653,-0.45314937829971313,-0.01287292130291462,1653779301.522499
63,-0.35434848070144653,-0.45314937829971313,-0.01287292130291462,1653779301.525782
64,-0.3265276402235031,-0.4723033607006073,0.0015594139695167542,1653779301.530182
65,-0.2987067997455597,-0.49145734310150146,0.015991749241948128,1653779301.5324984
66,-0.2987067997455597,-0.49145734310150146,0.015991749241948128,1653779301.535805
67,-0.24810846894979477,-0.500120997428894,0.02869702596217394,1653779301.540187
68,-0.19751013815402985,-0.5087846517562866,0.04140230268239975,1653779301.54248
69,-0.19751013815402985,-0.5087846517562866,0.04140230268239975,1653779301.5458465
70,-0.14170080423355103,-0.5067328214645386,0.06701631844043732,1653779301.5502605
71,-0.0858914703130722,-0.5046809911727905,0.09263033419847488,1653779301.552502
72,-0.0858914703130722,-0.5046809911727905,0.09263033419847488,1653779301.5557718
73,-0.03305249102413654,-0.5061275064945221,0.12475431337952614,1653779301.5601664
74,0.019786488264799118,-0.5075740218162537,0.1568782925605774,1653779301.562519
75,0.019786488264799118,-0.5075740218162537,0.1568782925605774,1653779301.5658278
76,0.0436400230973959,-0.43173371255397797,0.14139467477798462,1653779301.570193
77,0.06749355792999268,-0.35589340329170227,0.12591105699539185,1653779301.5725026
78,0.06749355792999268,-0.35589340329170227,0.12591105699539185,1653779301.5756025
79,0.04612262174487114,-0.27817223966121674,0.07104221731424332,1653779301.580036
80,0.024751685559749603,-0.2004510760307312,0.016173377633094788,1653779301.582485
81,0.024751685559749603,-0.2004510760307312,0.016173377633094788,1653779301.585735
82,-0.007532484829425812,-0.18845313787460327,-0.023637816309928894,1653779301.590156
83,-0.03981665521860123,-0.17645519971847534,-0.06344901025295258,1653779301.5924754
84,-0.03981665521860123,-0.17645519971847534,-0.06344901025295258,1653779301.595817
85,-0.0685042254626751,-0.20344486832618713,-0.06774229556322098,1653779301.6002135
86,-0.09719179570674896,-0.23043453693389893,-0.07203558087348938,1653779301.6025205
87,-0.09719179570674896,-0.23043453693389893,-0.07203558087348938,1653779301.6058068
88,-0.1413801610469818,-0.2597319781780243,-0.04575084522366524,1653779301.610004
89,-0.18556852638721466,-0.28902941942214966,-0.019466109573841095,1653779301.6123846
90,-0.18556852638721466,-0.28902941942214966,-0.019466109573841095,1653779301.6158426
91,-0.23653730005025864,-0.3276033103466034,0.016916265711188316,1653779301.6199875
92,-0.2875060737133026,-0.36617720127105713,0.05329864099621773,1653779301.6223254
93,-0.2875060737133026,-0.36617720127105713,0.05329864099621773,1653779301.6257944
94,-0.3109762519598007,-0.38901926577091217,0.07408794201910496,1653779301.6301665
95,-0.33444643020629883,-0.4118613302707672,0.09487724304199219,1653779301.6325226
96,-0.33444643020629883,-0.4118613302707672,0.09487724304199219,1653779301.6358266
97,-0.30065877735614777,-0.40536800026893616,0.11394880712032318,1653779301.6401844
98,-0.2668711245059967,-0.3988746702671051,0.13302037119865417,1653779301.642497
99,-0.2668711245059967,-0.3988746702671051,0.13302037119865417,1653779301.6458375
100,-0.20891980081796646,-0.35925935208797455,0.14643284678459167,1653779301.650217
101,-0.15096847712993622,-0.319644033908844,0.15984532237052917,1653779301.652476
102,-0.15096847712993622,-0.319644033908844,0.15984532237052917,1653779301.6557665
103,-0.0958988331258297,-0.26475895196199417,0.15996196866035461,1653779301.660203
104,-0.040829189121723175,-0.20987387001514435,0.16007861495018005,1653779301.6625295
105,-0.040829189121723175,-0.20987387001514435,0.16007861495018005,1653779301.665812
106,0.003063434734940529,-0.15356798842549324,0.1607036590576172,1653779301.6702375
107,0.04695605859160423,-0.09726210683584213,0.16132870316505432,1653779301.6725273
108,0.04695605859160423,-0.09726210683584213,0.16132870316505432,1653779301.6756306
109,0.07665922679007053,-0.06359841767698526,0.17162474989891052,1653779301.680007
110,0.10636239498853683,-0.029934728518128395,0.18192079663276672,1653779301.6824794
111,0.10636239498853683,-0.029934728518128395,0.18192079663276672,1653779301.6857843
112,0.11392031237483025,0.005577725358307362,0.19697804749011993,1653779301.6901605
113,0.12147822976112366,0.04109017923474312,0.21203529834747314,1653779301.6925025
114,0.12147822976112366,0.04109017923474312,0.21203529834747314,1653779301.6957054
115,0.08784783072769642,0.08715328015387058,0.23252153396606445,1653779301.700137
116,0.05421743169426918,0.13321638107299805,0.25300776958465576,1653779301.702564
117,0.05421743169426918,0.13321638107299805,0.25300776958465576,1653779301.7057877
118,-0.01029151864349842,0.14643138647079468,0.2822560667991638,1653779301.7101893
119,-0.07480046898126602,0.1596463918685913,0.3115043640136719,1653779301.7125149
120,-0.07480046898126602,0.1596463918685913,0.3115043640136719,1653779301.7158513
121,-0.14100372418761253,0.13078930601477623,0.29998938739299774,1653779301.7202654
122,-0.20720697939395905,0.10193222016096115,0.2884744107723236,1653779301.722513
123,-0.20720697939395905,0.10193222016096115,0.2884744107723236,1653779301.725799
124,-0.2598651275038719,0.06131874956190586,0.24365048110485077,1653779301.7301898
125,-0.3125232756137848,0.02070527896285057,0.19882655143737793,1653779301.732446
126,-0.3125232756137848,0.02070527896285057,0.19882655143737793,1653779301.7357886
127,-0.3384430259466171,-0.03210693784058094,0.1757529228925705,1653779301.7402015
128,-0.36436277627944946,-0.08491915464401245,0.15267929434776306,1653779301.742487
129,-0.36436277627944946,-0.08491915464401245,0.15267929434776306,1653779301.7458587
130,-0.37403804063796997,-0.15146701782941818,0.15228860825300217,1653779301.7502804
131,-0.3837133049964905,-0.2180148810148239,0.15189792215824127,1653779301.7525244
132,-0.3837133049964905,-0.2180148810148239,0.15189792215824127,1653779301.7557673
133,-0.38941340148448944,-0.272205151617527,0.15096301585435867,1653779301.7601576
