Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
-0.2367754504238222,0.36581178358779626,0.24032237766210474,1022762339546807,-0.026878163,0.028580789,0.0900719
-0.14848826200645263,0.5095762623176898,0.3840233112901941,1022762373965140,0.13561185,0.13364953,0.026541974
0.19774873056070302,0.8740341550179647,0.36327252536621085,1022762405924515,0.20036352,0.208175,-0.036987953
0.4908732486368272,1.0761610784605715,0.3058111322806923,1022762440341703,0.061086357,0.0017027408,-0.0064447187
0.39436059417204805,1.0598881906988227,0.3946496102371161,1022762474754932,-0.13561209,0.03224598,0.07052423
0.10027313006549464,1.2224837519235774,0.43672377126351863,1022762506718994,-0.1612684,0.11288012,-0.034544498
-0.33355173658061826,1.368873224258411,0.364212389453818,1022762541135297,-0.3103194,0.056680568,0.01798987
-1.0240138706581805,1.591318729343695,0.5268614433862633,1022762573097380,-0.2235766,0.4574078,-0.0015578009
-1.1624389849160979,2.1460703407623667,0.35591263872859086,1022762607514255,-0.05986486,0.1996229,-0.07486157
-1.2782891063295543,2.5230407199892078,0.24293692797104235,1022762639474724,-0.06719524,0.194736,-0.052870438
-1.4694766826099084,2.9103174905341596,0.16675054875459408,1022762673891547,-0.13439035,0.21306193,-0.034544498
-1.759101647024154,3.3215878399136782,0.0889498109597971,1022762705850869,-0.15638149,0.22527924,-0.04920525
-2.0125891676420906,3.6738646384303166,-0.02066153817756416,1022762740269672,-0.0989602,0.13364953,-0.06508773
-2.2415767095590797,4.003216459493973,-0.10866040562592742,1022762774682328,-0.14172073,0.21794885,-0.011331636
-2.5431891664341855,4.439336785575846,-0.08487372918504298,1022762806646911,-0.1698205,0.21794885,0.01676814
-2.904651591377287,4.784963588834144,-0.10497265402539396,1022762841063838,-0.23212871,0.18007523,-0.034544498
-3.5202137840251013,5.2684213606475865,-0.18172339287420072,1022762873023317,-0.4141664,0.30835682,-0.036987953
-4.359688308431206,5.823085480694744,-0.14564736702231487,1022762907441963,-0.37995797,0.21306193,0.0778546
-4.948563012917817,6.060580979338539,0.06915163899424046,1022762939401130,-0.24801119,0.056680568,0.15604529
-5.324375425103373,6.15683299729334,0.41366489662911193,1022762973819255,-0.1490511,0.055458836,0.18170162
-5.599300403844038,6.2772535940144705,0.7469387964307354,1022763005778630,-0.1612684,0.07744997,0.15238011
-6.007575286182579,6.442980553509067,0.952502169696862,1022763040195817,-0.2687806,0.09577591,0.075411156
-6.658924962010791,6.6679449595381,1.1288405724070227,1022763074609724,-0.3396409,0.12998432,0.10839784
-7.2202372137710595,6.917515442658849,1.3581645647383562,1022763106573630,-0.2651154,0.105549745,0.13283244
-7.746724514920692,7.082979900608551,1.6250653884469561,1022763140988786,-0.2565633,0.09577591,0.13038898
-8.1972618514155,7.298250415653595,1.8598143717873965,1022763172951130,-0.21868968,0.11288012,0.11817168
-8.564674275470882,7.501164840737183,2.086640233468013,1022763207368213,-0.12950343,0.11288012,0.10839784
-8.660661912722459,7.767447813402052,2.280614258491172,1022763239328474,-0.01343914,0.15564066,0.10595438
-8.853161980039896,8.13284960035501,2.516627604986862,1022763273745505,-0.2113593,0.2326096,0.10473266
-9.463999182408324,8.627069860809797,2.6554766826597933,1022763305704932,-0.42760542,0.27659184,0.046089645
-10.43148607525133,9.143934009920462,2.7325901739086285,1022763340120088,-0.438601,0.25215727,0.032650623
-10.964623365213525,9.6276356877187,2.786866186452827,1022763374541182,-0.15149456,0.21184021,0.039981
-11.339035755742875,9.885518671966913,2.927727758542492,1022763406500869,-0.3115411,0.046906732,0.10717611
-12.317985123346524,9.909145749349522,3.164791106347623,1022763440917797,-0.59742576,0.045685,0.10351093
-13.171197095126873,10.26677864399491,3.2948901892229827,1022763472873734,-0.21258104,0.28392226,0.027763706
-13.15553484459806,10.711280355699744,3.3489912015919128,1022763507296026,0.09407305,0.12143222,0.08885017
-13.112135098911995,10.90826338962137,3.6549651322355365,1022763539255140,-0.07696908,0.17396659,0.21591003
-13.48961001904365,11.399315059540202,4.072890824002015,1022763573673317,-0.34086263,0.18984908,0.21591003
-14.272909575381139,11.782760425499252,4.446939695728668,1022763605628161,-0.3433061,0.14342335,0.12550205
-14.545384575918485,12.15052471153099,4.604378116838046,1022763640049724,0.030543119,0.16541448,0.0607504
-14.59674724747319,12.49993260508641,4.799927140101141,1022763672005661,-0.15393803,0.22283578,0.15115838
-15.23943444243555,12.905059359360452,5.163515379555036,1022763706427067,-0.46792248,0.253379,0.20857966
-16.05292147124553,13.368198561649272,5.428578703263943,1022763740841026,-0.32253668,0.2655963,0.0778546
-16.39977139701642,13.988331217142932,5.596827754790728,1022763772805505,-0.009773952,0.36455637,0.116949946
-16.233434275571703,14.612907764808297,5.856903582020073,1022763807222328,0.0965165,0.27537012,0.116949946
-16.141734569947612,15.171615470036835,6.104165058762573,1022763839178057,0.020769283,0.32301757,0.15726702
-16.146634798537853,15.756379564022987,6.490853272020224,1022763873599672,-0.023212973,0.22527924,0.2146883
-16.2252974474152,16.099749967094617,6.903227110181471,1022763905559047,-0.051312752,0.16419277,0.2269056
-16.20526019662998,16.498576725973845,7.312140308327033,1022763939978057,0.07452538,0.23627478,0.17437123
-15.969885616572613,16.898997084597543,7.5430393016198485,1022763971936390,0.15515952,0.18740562,0.08396326
-15.78421100600575,17.306573834335254,7.73084019570643,1022764006355244,-0.0036653066,0.20573157,0.110841304
-15.873373645603511,17.690106705273564,7.931726718320642,1022764038314619,-0.039095458,0.18740562,0.0900719
-15.94801131288099,18.04273350150513,8.076740152009899,1022764072731755,-0.05253448,0.17152312,0.0693025
-15.901549087110503,18.475247727194876,8.104853679196209,1022764107152015,0.095294766,0.26193112,0.028985437
-15.84712435176818,19.020480459879916,7.827553103633191,1022764139109151,-0.021991245,0.34134352,-0.27400345
-15.861999571598668,19.594569556596237,7.192942215037601,1022764173527953,0.019547556,0.21917057,-0.31432053
