Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.05801185169243869,-0.125794497971729,0.07517944297619915,1022700463669070,0.052534252,-0.03617087,0.011881223
0.1840115122142085,-0.21976732190313747,0.14599294169500796,1022700498079018,0.054977708,-0.06427065,0.059528667
0.26626122789734796,-0.324134034755087,0.2921045067957506,1022700530036622,0.045203872,-0.033727415,0.08518499
0.4149233618205139,-0.43560684133452554,0.4631054158843756,1022700564456726,0.08307748,-0.10092253,0.0900719
0.5161605602878517,-0.7016734127103136,0.5946044983570653,1022700596407924,0.020769283,-0.18522185,0.04364619
0.5622727866961568,-1.08955849397875,0.6426680155453812,1022700630823340,0.05131252,-0.16567418,-0.0064447187
0.7282599194500295,-1.2812501343197937,0.5975922504010086,1022700662784903,0.0965165,-0.06427065,-0.040653147
0.7537221616884034,-1.4373479035164596,0.47039341206072205,1022700697196309,-0.09529502,-0.11436156,-0.10418308
0.5045221444119997,-1.6255581471565332,0.2700446246611879,1022700731614695,-0.08796464,-0.06060546,-0.077305034
0.4880719410809131,-1.6800499031626426,0.23328135088251153,1022700763571726,0.07330365,-0.04472298,0.0192116
0.6635090490936967,-1.8774476337663801,0.2247324171309282,1022700797982872,0.054977708,-0.15590036,-0.051648706
0.6852963137617925,-2.243876633778395,0.05969424343340984,1022700829938184,-0.007330493,-0.23409104,-0.10907
0.7677210082466802,-2.7018491605017343,-0.09935457267553022,1022700864355684,0.10018169,-0.20110434,-0.038209684
0.8824331911585269,-3.025753181392937,-0.13016784997753392,1022700896314122,-0.0158826,-0.162009,-0.010109909
0.7231830885303823,-3.505338188945839,-0.17205425596165685,1022700930731153,-0.10140366,-0.3648161,-0.02354893
0.7051578847105002,-4.288879340099617,-0.19394254182883489,1022700962688965,0.12339456,-0.41246355,-0.019883744
1.025757378250541,-4.905489238358228,-0.3232413805677923,1022700997098705,0.084299214,-0.18766531,-0.10784827
0.9401822149085325,-5.244636855103681,-0.5572776435154595,1022701031514643,-0.12095133,-0.23042586,-0.1212873
0.7496071532146252,-5.83585317077645,-0.7813782663939619,1022701063476309,-0.057421397,-0.36603782,-0.09440924
0.766581905408887,-6.578025457764629,-0.9890770470600054,1022701097886049,0.059864625,-0.37703338,-0.15549572
