Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.13527428906621403,-0.01816959120966079,0.0043920008409536184,1022623186988259,0.05131252,-0.0019624457,-0.025992386
0.24324896650009237,-0.01274249818169682,-0.04571939763876667,1022623221401332,0.05131252,-0.0007407181,-0.014996827
0.3049361987956465,-0.04780927092246495,-0.04582020220460945,1022623253357009,0.028099664,-0.033727415,0.0045508444
0.3577859207146484,-0.0959321317116411,-0.03826915275652352,1022623287771696,0.020769283,-0.02517531,0.0045508444
0.3853481809987934,-0.14954889027915524,-0.01500747609659901,1022623319726748,0.019547556,-0.038614333,0.01798987
0.46969787996348955,-0.25909670061724793,-0.007631424385846027,1022623354137061,0.05131252,-0.04472298,-0.013775095
0.538472606200869,-0.3209384509641623,-0.014382222822036038,1022623386097478,0.021991014,-0.033727415,0.013102952
0.5978848229109894,-0.3962737875344722,0.011018813264331026,1022623420510498,0.035430036,-0.041057788,0.0057725757
0.6096970786939269,-0.504946596208406,0.06135732803861124,1022623454925603,-0.021991245,-0.052053355,0.038759273
0.6536218258511749,-0.582450832211688,0.04454403826737251,1022623486879821,0.061086357,-0.030062221,-0.050426982
0.7930089723434577,-0.6922611400123518,-0.04021733244875909,1022623521294873,0.062308088,-0.083818324,-0.02965758
0.8979211688764446,-0.9001402665928642,-0.0674431124373789,1022623553250290,0.06841673,-0.13268751,0.0021073893
1.0743207760841966,-1.1783879364494727,-0.09077953497826023,1022623587663259,0.090407856,-0.15101343,-0.016218554
1.201545453317029,-1.4918794771572186,-0.12255531063012,1022623619619821,0.06352982,-0.19866088,-0.011331636
1.3390951036054664,-1.9059270389134044,-0.16662921425724486,1022623654032842,0.065973274,-0.18522185,-0.038209684
1.4689447607638715,-2.1586247280434288,-0.28315305726143053,1022623688447582,0.08063402,-0.09359216,-0.07241811
1.6561943743405436,-2.3520663699939166,-0.4264037520597392,1022623720403363,0.09773823,-0.11436156,-0.07486157
1.7760690378952453,-2.5870015769363675,-0.5369776008217877,1022623754810290,0.039095223,-0.1241354,-0.043096602
2.0416308593082437,-3.0554533779737665,-0.7089896980561351,1022623821186280,0.084299214,-0.11069637,-0.02965758
2.179005521482174,-3.2622825016692034,-0.7428654726026516,1022623853137790,0.059864625,-0.10092253,-0.0223272
2.2753427084673072,-3.482955218327053,-0.8031268627557238,1022623887556332,0.046425603,-0.13879615,-0.043096602
2.312617461598077,-3.7484967956371347,-0.8785651031906165,1022623919511644,-0.026878163,-0.13268751,-0.034544498
2.278754758324488,-3.986406996477766,-0.981351458713513,1022623953926019,0.028099664,-0.103365995,-0.077305034
2.341491974955609,-4.207254708268853,-1.11196279429075,1022623988339144,0.017104097,-0.1290223,-0.039431415
2.3463917542444728,-4.451183802027826,-1.1583510588731987,1022624020291228,0.0073302602,-0.11680501,-0.033322766
2.4152539621274074,-4.656194026368673,-1.2840623955733028,1022624054709665,0.045203872,-0.107031174,-0.06630946
2.473966198304569,-4.862235657103438,-1.3486506448226576,1022624086664509,0.012217178,-0.09847907,-0.011331636
2.5194659254530474,-5.028395919941309,-1.3933370477812288,1022624121075967,0.03176485,-0.0789314,-0.02965758
2.5847406558483703,-5.22735005129115,-1.429400321481923,1022624153034926,0.039095223,-0.14001787,-0.0064447187
2.7179153071981976,-5.518110206958127,-1.4460867491884555,1022624187448155,0.107512064,-0.14001787,-0.017440282
2.9613398822544688,-5.835976738081735,-1.4710375309637223,1022624219404821,0.13927704,-0.22676069,-0.00033607334
3.185514451209251,-6.392649194805766,-1.4270865108267785,1022624253817790,0.07330365,-0.30861655,0.048533108
3.3320765882431114,-7.0446965548953315,-1.3138355480648007,1022624288232686,0.09407305,-0.32205558,0.050976563
