Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0988742867994575,-0.26556908343819235,-0.046104231889514805,1022746800049776,0.040316954,-0.07526621,-0.038209684
0.14034903502663912,-0.3722107944719823,-0.13204246328832442,1022746832008786,-0.001221844,-0.01784493,-0.044318333
0.11129882596604823,-0.37640869341948935,-0.1827663633913221,1022746866424307,-0.010995681,-0.016623199,-0.012553364
0.11497359027924092,-0.3771940930215608,-0.20890278333780238,1022746900841547,0.008551992,0.015141765,-0.018662013
0.14332335025631188,-0.3443609218250546,-0.20384109063288416,1022746932799880,0.030543119,0.038354624,0.021655058
0.26162301485488065,-0.2812713780474673,-0.1345150909759478,1022746967207536,0.08674268,0.0017027408,0.033872355
0.385347693309248,-0.31170065410773723,-0.11711590865387288,1022746999169776,0.023212746,-0.020288385,-0.010109909
0.3474599915335291,-0.26689859292893686,-0.12487734495279536,1022747033589776,-0.039095458,0.049350187,0.008216035
0.3471097769827206,-0.2023904494102572,-0.08490318260189317,1022747065547849,0.06352982,0.038354624,0.015546411
0.6003343287370598,-0.1272259144234648,-0.1473520715009111,1022747099964932,0.13927704,0.031024247,-0.07486157
0.7370964936421924,-0.025092803910756117,-0.2654902788130234,1022747131922484,0.0036650738,0.073784776,-0.02965758
0.7592337428064122,0.13302166012785877,-0.2652017215826759,1022747166331599,0.07330365,0.05179365,0.020433329
1.0816707360596645,0.1597112361873743,-0.22090069963415285,1022747200755349,0.21868944,-0.0068493634,0.015546411
1.507445153924297,0.1817819161212514,-0.21277651012733187,1022747232713838,0.23823711,0.010254845,-0.0015578009
1.8972570879605752,0.15404653689713854,-0.22027544669906735,1022747267126390,0.11484244,-0.028840497,-0.008888178
1.9679568081331458,0.153542236190556,-0.22650124578544809,1022747299087588,-0.009773952,0.037132896,0.0057725757
2.043819009132588,0.2431442565235699,-0.2222751916832941,1022747333504828,0.120951094,0.040798083,-0.008888178
