Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,33681969575.0,0.2037083,-0.06150567,0.23327884
0.05869232007109737,0.1146582464433763,0.16560964695900204,33712406521.0,-0.0052916785,0.21949421,0.16627885
0.09370830427159504,0.3883830877328367,0.3249567098024224,33747916276.0,0.10770827,0.23449431,0.14527895
0.3586236236714569,0.4473920349743479,0.4095327888323981,33783425872.0,0.4367083,-0.08050565,0.012278858
0.7822900775254042,0.4084976641572473,0.3493255260022319,33813862786.0,0.4957083,-0.017505653,-0.153721
1.2012594162128967,0.3916613757655738,0.10982240601936799,33849372530.0,0.2897083,-0.019505586,-0.30972093
1.633370908436056,0.5495721791913881,-0.3509606911131913,33915319064.0,0.30470824,0.1904943,-0.096720956
1.9328785482711663,0.8521597643971827,-0.36292794381129,33950828953.0,0.28070822,0.33049423,0.058278944
2.2502911084611563,1.0678726277837312,-0.2797126469932021,33986338756.0,0.35270825,0.103494294,0.09227889
2.532938274138526,1.0954413008979984,-0.2146571114859288,34016775655.0,0.2707083,-0.023505589,0.045278903
2.7011669619574556,1.077244220410916,-0.22361630933191257,34052285266.0,0.053708177,0.035494268,-0.067720905
2.698439051739621,1.1710838037232643,-0.3332739221613008,34087795020.0,-0.020292051,0.14251946,-0.13672216
2.7379369441695043,1.2192290145217326,-0.44490517155299636,34118231977.0,0.12470791,-0.08348043,-0.11672216
2.879164603488424,1.0640487328124106,-0.5343661187190312,34153741712.0,0.13070785,-0.22748035,-0.063722104
2.9745556062518044,0.9501213841343366,-0.593102206914345,34189251386.0,0.0227078,0.14851953,-0.071722105
2.974591035712996,1.1740214180697501,-0.6867569044095148,34219688280.0,0.020707866,0.2785195,-0.14672224
3.0703401597301663,1.2359204255931457,-0.8629493389593935,34255198136.0,0.13770781,-0.20248045,-0.20672226
3.224071496349551,1.004319071843926,-1.0613121003721182,34285635068.0,0.25770786,-0.22648045,-0.23972218
3.5984213635757047,0.7599005827464971,-1.2925084832545561,34321144838.0,0.48670787,-0.27448034,-0.20372216
4.061293184366471,0.6047203060505557,-1.4487906308426526,34356654617.0,0.36370784,-0.11248034,-0.12172219
4.311066562800293,0.521156937515165,-1.5468857372842402,34387091635.0,0.23870789,-0.05548042,-0.10272222
4.503430696740273,0.5373625961338357,-1.615720175392535,34422601400.0,0.17870787,0.11951948,-0.025722157
4.666932073872365,0.8168423171908374,-1.611430957847223,34458111237.0,0.14770788,0.35051954,0.018277727
4.778694222204613,1.0386653533358008,-1.5999479618869485,34488548160.0,0.111707866,0.15151949,0.003277755
4.871865003628338,1.0795798003768982,-1.5983802996611114,34524058039.0,0.048707876,-0.002480366,-0.004722115
4.849799697694805,1.1139076630604228,-1.6039746604751772,34559567669.0,-0.13729253,0.12555352,-0.010723783
4.650875104611134,1.1887247043727083,-1.6176315122398308,34590004779.0,-0.3012926,0.017553616,-0.018723786
4.321417466837086,1.1796827863753059,-1.6162087165569174,34625514424.0,-0.32529262,-0.032446336,0.027276034
4.056704051318452,1.1586087687176225,-1.5574901938868275,34661024313.0,-0.18529256,0.015553549,0.08127612
3.9372773679222823,1.2190302290263293,-1.4895006505875295,34691461472.0,-0.12929253,0.1365535,0.05727611
3.821604634528678,1.292064438132918,-1.4724648107174736,34726971280.0,-0.07429254,-0.035446305,-0.026723789
3.7657343932039677,1.181967087500979,-1.5198865961945836,34762481178.0,-0.07029254,-0.06844635,-0.0627238
3.6248934281143623,1.2020666681158771,-1.581170557302655,34792917843.0,-0.25129265,0.09355351,-0.07372378
3.348291146941132,1.1858627451496608,-1.6250829830884626,34828427665.0,-0.22729263,-0.15244639,0.009276092
3.1741766863585466,1.0188993543355669,-1.546955489898173,34863937463.0,-0.21629266,-0.05344638,0.13027604
2.9165955239582146,1.0101362243945982,-1.4501032167200063,34894374603.0,-0.35529256,-0.012446329,0.059276044
2.6001726874825475,1.058318409463065,-1.4458156500308277,34929884472.0,-0.23529264,0.18455352,-0.0027237795
2.452844017430076,1.2273230515172502,-1.4209016322958856,34965394324.0,-0.06629254,-0.04744631,0.037276104
2.37302305322472,1.0378633831640414,-1.389509780335922,34995831329.0,-0.17329255,-0.29744634,0.03627607
2.071711963555486,0.7564516570162259,-1.3740495508582073,35031341127.0,-0.3962926,-0.18644634,-0.021723755
1.7265695030073278,0.6815971890980863,-1.4196095142056036,35066851112.0,-0.23929304,0.010581358,-0.055725165
1.6059249227601367,0.6743619029848384,-1.4715840470316282,35097287973.0,-0.056293,-0.07341854,-0.066725135
1.5570729461760204,0.6051872946053345,-1.557180458756976,35132797839.0,-0.07629301,-0.0554186,-0.111725055
1.4975496332359026,0.5913746610592838,-1.6878256903741338,35168307670.0,-0.01129308,0.005581323,-0.13572507
1.5363304542028682,0.5558496417518086,-1.7985284045062795,35198744892.0,0.08170686,-0.063418604,-0.11472516
1.6178978539283513,0.55464206573279,-1.901027090095594,35234254698.0,0.07870689,0.05958128,-0.089725114
1.6858575038708858,0.7423672418711111,-1.959121537824663,35269764631.0,0.06570685,0.28058127,-0.02672512
1.740681121902076,0.929865957157104,-1.972779495899199,35300201515.0,0.06870682,0.12158137,-0.018725118
1.8112907345921636,0.9947633525170758,-1.999504486869643,35335711328.0,0.07270682,0.09158129,-0.03772509
1.8940040563536837,1.125049537983323,-2.0577421966793277,35371221387.0,0.1037068,0.114581265,-0.084725074
2.042291426604464,1.2133549303320104,-2.1458130462478877,35401658300.0,0.24770686,0.08658125,-0.113725126
2.3097120462191727,1.2744564858855791,-2.26550045451845,35437168204.0,0.23370692,0.037581336,-0.12272516
2.4583155094073565,1.4235070392139806,-2.3813920119531713,35472678078.0,0.08670689,0.15658136,-0.11672509
2.528250883985263,1.4346064211660472,-2.4865799809511246,35503115021.0,0.10470683,-0.12341863,-0.11272509
2.674849017808801,1.280061086701627,-2.574396614087746,35538625126.0,0.1537069,-0.007418582,-0.054725133
2.8751617687413313,1.4605635796496017,-2.621247282396642,35574135063.0,0.26470637,0.20461161,-0.056726534
3.1611018567962024,1.4509192778763023,-2.6715757945668406,35604571996.0,0.40270635,-0.22338828,-0.050726596
3.6215371444828897,1.1488676789315133,-2.6829040482773694,35640082088.0,0.52970636,-0.29138833,0.045273308
4.122837728026219,0.8952150052344827,-2.5994470144062194,35670519064.0,0.5907064,-0.30038822,0.14527334
4.608769629001862,0.6888473684614012,-2.4190493410788356,35706029103.0,0.37170637,-0.090388335,0.20027333
4.903047164694976,0.6800784557433497,-2.198902728592421,35741538944.0,0.23070642,0.07461163,0.24427335
5.026410469930349,0.7949807958151998,-1.9717049186107842,35771975872.0,0.056706414,0.18961164,0.27527332
5.036644229508715,1.0120288539779416,-1.7205469711924914,35807485742.0,0.015706364,0.14761156,0.20827334
5.115059897838123,1.045802042723071,-1.5548313463787158,35842995603.0,0.14270638,-0.037388284,0.13427338
5.269720999570965,0.9992735973554094,-1.4617772592691234,35873433064.0,0.21570632,-0.07438833,0.08427329
5.442030116407436,0.9715971377304969,-1.4013426401968345,35908942880.0,0.117706336,0.092611566,0.044273276
5.542862761336126,1.1442409399848232,-1.3576670388523338,35944452852.0,0.0997064,0.1726116,0.058273345
