Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1551763442409426.0,0.3286451,0.1666362,-0.19092587
0.4321619182387084,0.23259550284631259,-0.2685505923678423,1551763474368072.0,0.13683358,0.09333245,-0.06630946
0.5919365484732946,0.10904770719193668,-0.12143716436759111,1551763508784530.0,0.061086357,-0.2108782,0.22812733
0.7507486765048823,-0.30814985476834733,0.6063257876935175,1551763543202447.0,0.08185575,-0.24142143,0.48591226
0.7975609209870114,-0.8602537057459911,1.6925366045544266,1551763575155937.0,-0.039095458,-0.30006444,0.6410719
0.6509108080025809,-1.292763752424824,2.8137867191181156,1551763609577864.0,-0.09529502,-0.07526621,0.40649983
0.5635856480645103,-1.0948368310400662,3.151037490041373,1551763643994166.0,0.036651768,0.30224818,-0.08463541
0.7790102479332015,-0.4026917365717104,2.650787112353417,1551763675953228.0,0.19547659,0.3779954,-0.40961543
1.2670846114245697,0.31183475095206126,1.7130764816057253,1551763710370937.0,0.24923268,0.3450087,-0.46703672
1.6234715775452866,0.8443613918067688,0.9403032077613573,1551763744786822.0,0.062308088,0.18007523,-0.29110768
1.5329964382158092,1.1053943683809102,0.5417277367119211,1551763776746666.0,-0.15027283,0.11776704,-0.14694361
1.0593591014179453,1.0888589822541812,0.35354144356712075,1551763811162655.0,-0.2932152,-0.13879615,-0.050426982
0.448959399595116,0.8327673969620258,0.28361569818953947,1551763843121301.0,-0.3689624,-0.11558329,-0.018662013
-0.2506027431093868,0.7289945845869149,0.34331670510467405,1551763877539166.0,-0.26267195,-0.04838817,0.074189425
-0.41046532372629974,0.5591779301296943,0.4784032806637515,1551763909497447.0,0.08796439,-0.0911487,0.05586348
-0.058015857072887256,0.39660517061983336,0.5503542772201353,1551763943914895.0,0.20525043,-0.107031174,0.014324682
0.24735866790054262,0.1430510839084982,0.5235659974992315,1551763975869218.0,0.10506862,-0.11680501,-0.055313893
