10.88149,-0.9148329,-0.37943769,1551763315660416
11.016757,-0.89208895,-0.39260525,1551763318164270
11.134067,-0.8825125,-0.46323115,1551763320669010
11.240604,-0.83582765,-0.48836917,1551763323175103
11.311231,-0.82146305,-0.5506158,1551763325633489
11.397418,-0.82505417,-0.6104682,1551763328091457
11.468043,-0.82026595,-0.6715177,1551763330549374
11.520714,-0.8178719,-0.7337643,1551763333008020
11.551838,-0.8370247,-0.79002565,1551763335466718
11.590142,-0.8346306,-0.80678433,1551763337924687
11.597325,-0.7891427,-0.8546663,1551763340382551
11.59134,-0.75562537,-0.8426958,1551763342841145
11.603311,-0.7304873,-0.81995183,1551763345299843
11.627252,-0.7029552,-0.75052303,1551763347757760
11.661965,-0.65507317,-0.71461153,1551763350215624
11.670345,-0.6359204,-0.6487738,1551763352674478
11.665557,-0.61317647,-0.5889213,1551763355133332
11.66436,-0.58444726,-0.52667475,1551763357591457
11.658375,-0.58085614,-0.4428813,1551763360049530
11.66436,-0.6119794,-0.37345243,1551763362508072
11.624858,-0.62275285,-0.28846192,1551763364966770
11.581763,-0.6407086,-0.17833339,1551763367425260
11.544655,-0.65148205,-0.075387135,1551763369884687
11.499167,-0.70056105,0.058682404,1551763372345051
11.435723,-0.7089404,0.19275194,1551763374805416
11.36031,-0.7448519,0.3363979,1551763377265780
11.294472,-0.77238405,0.45849693,1551763379726145
11.245393,-0.79273385,0.54707855,1551763382186510
11.199904,-0.82505417,0.6332661,1551763384646874
11.143643,-0.8262512,0.72663593,1551763387107239
11.095761,-0.8346306,0.8032471,1551763389567603
11.069427,-0.796325,0.8642966,1551763392027968
11.019151,-0.7592165,0.91217864,1551763394488332
10.9808445,-0.6861965,0.96125764,1551763396948697
10.924583,-0.5868414,0.9648488,1551763399409062
10.859942,-0.50304794,0.96125764,1551763401869426
10.831214,-0.39052528,0.9337255,1551763404329791
10.795302,-0.3007466,0.85831136,1551763406790155
10.780938,-0.20617968,0.78768545,1551763409250520
10.786922,-0.10682459,0.70508903,1551763411710885
10.751012,-0.01106064,0.6296749,1551763414171249
10.743829,0.058368213,0.51116705,1551763416631614
10.730661,0.121811844,0.41300905,1551763419091978
10.736647,0.19483185,0.30886573,1551763421552343
10.755799,0.23194036,0.20711653,1551763423989895
10.790514,0.25947252,0.12212602,1551763426428072
10.814455,0.28461057,0.081426345,1551763428887812
10.81206,0.30256626,0.017982729,1551763431346301
10.816849,0.31693086,-0.02511105,1551763433803905
10.791711,0.30017218,-0.083766475,1551763436261926
10.768967,0.28700465,-0.090948775,1551763438721093
10.752209,0.28221646,-0.07897827,1551763441179843
10.716297,0.25109315,-0.076584175,1551763443638593
10.713902,0.22954628,-0.07179597,1551763446096510
10.677992,0.20440826,-0.056234345,1551763448554582
10.6337,0.18884659,-0.03229335,1551763451013385
10.593,0.14455578,-0.0071553066,1551763453471978
10.529557,0.118220694,0.029953219,1551763455929895
10.466114,0.095476754,0.07663815,1551763458387864
10.364365,0.09787085,0.12930831,1551763460846666
10.276979,0.095476754,0.14486995,1551763463305676
10.196777,0.105053134,0.14965814,1551763465763749
10.144108,0.112235434,0.1747962,1551763468221510
10.0662985,0.13378233,0.1963431,1551763470680103
9.975324,0.13617644,0.2789395,1551763473138905
9.843648,0.18046725,0.35315657,1551763475596978
9.723943,0.22595513,0.42857063,1551763478054895
9.600647,0.30615744,0.51116705,1551763480513541
9.492912,0.3540394,0.6009457,1551763482972291
9.418695,0.3899509,0.63925135,1551763485430260
9.375602,0.3947391,0.69670975,1551763487888385
9.326523,0.41508892,0.7326212,1551763490347135
9.285823,0.42227122,0.7601533,1551763492805780
9.260685,0.45100042,0.7745179,1551763495263697
9.179286,0.45937976,0.75177395,1551763497719374
9.131404,0.49170014,0.7314241,1551763500178228
9.059581,0.52162635,0.65960115,1551763502639270
8.987758,0.5264145,0.60333985,1551763505097291
8.931497,0.5312028,0.54707855,1551763507555364
8.8680525,0.52042925,0.47645265,1551763510014010
8.851294,0.50007945,0.4070238,1551763512472812
8.8680525,0.42346826,0.3830828,1551763514930885
8.865659,0.3396748,0.3543536,1551763517388697
8.833339,0.24151677,0.38068867,1551763519847343
8.801018,0.15293512,0.3854769,1551763522306145
8.755529,0.057171173,0.39744735,1551763524762082
8.720816,-0.025425233,0.43096477,1551763527220364
8.694481,-0.105627544,0.4249795,1551763529681093
8.652584,-0.12717444,0.4345559,1551763532139582
8.6166725,-0.14513017,0.40223557,1551763534597551
8.593928,-0.14393312,0.37350643,1551763537055572
8.589141,-0.102036394,0.31724507,1551763539514374
8.562804,-0.069716066,0.22148113,1551763541973124
8.540061,-0.00746949,0.12691422,1551763544431301
8.526894,0.07632396,0.026362073,1551763546889114
8.525697,0.16131446,-0.092145815,1551763549347655
8.517318,0.2642607,-0.22382127,1551763551806562
8.538864,0.35763055,-0.36746716,1551763554262291
8.559214,0.440227,-0.4787928,1551763556717968
8.660963,0.49170014,-0.5865272,1551763559178957
8.74715,0.52880865,-0.7086263,1551763561639843
8.828549,0.5719024,-0.8139666,1551763564095624
8.948255,0.5838729,-0.8786073,1551763566553593
9.041625,0.60182863,-0.96120375,1551763569014843
9.15295,0.6269667,-0.9803565,1551763571473489
