Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.0,0.0,0.0,1551638225865878.0,-0.09407329,-0.3904724,0.041202728
0.042349743817987714,-0.710303714805341,0.030524170713992493,1551638257824368.0,0.11850763,-0.31716865,-0.036987953
0.27754930131175837,-1.1545387526149968,-0.3707244319922177,1551638292239055.0,0.09407305,-0.1119181,-0.33997685
0.5172113762595282,-1.2207554978898159,-0.9013372792196294,1551638324195409.0,0.21746773,-0.12535712,-0.15305226
1.4111979246240252,-2.01910273719027,-0.7764488343311183,1551638358611503.0,0.636521,-0.57861876,0.24889675
2.526559287115144,-2.8288249681877433,-0.36552313482171106,1551638393021399.0,0.320093,-0.034949146,0.08762844
2.527959071280343,-2.357879677601007,-0.31531148277963295,1551638424984159.0,-0.25167638,0.30957854,0.04242446
2.1177591785913705,-2.3936650588857304,0.164476675553899,1551638459398586.0,-0.019547787,-0.2817385,0.41993886
2.400296224716924,-2.6767941284783863,0.9016502688915647,1551638491355774.0,0.25045443,0.10188455,0.25867057
2.6800330249178668,-1.6681782918169155,1.1348021813659694,1551638560186503.0,-0.15638149,0.03224598,0.01676814
2.4705579845595866,-1.6169701366663192,1.11763889210936,1551638592144576.0,-0.039095458,0.028580789,-0.018662013
2.552370179915757,-1.512143127283453,1.0846774772449361,1551638626554628.0,0.084299214,0.046906732,-0.04920525
2.7346323038883598,-1.387872534283787,0.8044893998714475,1551638658516243.0,0.11239899,0.105549745,-0.24590369
2.990919349291902,-1.0966706893916291,0.29412839550383496,1551638692927961.0,0.12339456,0.16541448,-0.20803009
3.1110565255641762,-0.9043251568129482,0.1051152463670485,1551638724884316.0,-0.024434704,-0.005627636,0.008216035
2.9447189288509668,-1.1730353341127924,0.23927868908562655,1551638759305045.0,-0.07941253,-0.20110434,0.07052423
2.946818711167577,-1.386864453646288,0.2332278889784648,1551638791256711.0,0.084299214,-0.005627636,-0.09074406
3.2718806986703473,-1.1669750447788962,0.1161790371978817,1551638825668274.0,0.23212847,0.18007523,0.07052423
3.655217635231457,-1.1873604291322175,0.46970478429972695,1551638860089211.0,0.08674268,-0.20110434,0.202471
3.572179992428877,-1.348777090806845,0.6788162971248644,1551638892049836.0,-0.16859877,0.037132896,-0.0015578009
3.162330109988287,-1.2379125870583978,0.7284548120145362,1551638926461191.0,-0.20036374,-0.04350125,0.17559296
2.811192692478258,-1.6016290895605068,1.4377159162362751,1551638958423013.0,-0.20158547,-0.31106,0.48469052
