Rot_X (deg),Rot_Y (deg),Rot_Z (deg),Gyro_Time (ns),Gyro_X,Gyro_Y,Gyro_Z
0.08128693741475257,-0.08473293364906058,0.02839331435222,1014913926222459,0.06352982,0.04324154,0.014324682
0.22907407683573217,0.028494066943628767,0.016431882815078822,1014913960634282,0.052534252,0.04446327,-0.025992386
0.28822381033560673,0.046889749284546936,-0.051481360267599474,1014913992586470,0.010995447,-0.019066662,-0.04187487
0.29093607479492917,0.0037543854977577867,-0.09275526789287204,1014914026996938,-0.004887034,0.0053679273,0.0021073893
0.280785865941925,0.06380003235364426,-0.0864685768874573,1014914058946105,-0.004887034,0.06889786,-0.0015578009
0.26416064679382223,0.16967703972279616,-0.10648000162155295,1014914093356626,-0.012217411,0.0065896586,-0.024770662
0.18514799848266675,0.10363529445135755,-0.18279324128553395,1014914125314803,-0.072082154,-0.050831623,-0.052870438
0.093360343120823,0.08158741053144429,-0.2679046131543431,1014914159726834,-0.012217411,0.038354624,-0.024770662
0.12004758814738567,0.19332691256359932,-0.28275354362570615,1014914194137303,0.023212746,0.06278921,-0.0076664463
0.13693485785814155,0.2587975549907688,-0.3259918108187121,1014914226091105,0.0024433425,0.009033117,-0.043096602
0.20124707074533185,0.19466220746416718,-0.41329067703601596,1014914260502980,0.052534252,-0.059383728,-0.030879311
0.25785930781297767,0.12345796628274233,-0.41566647896150466,1014914292455115,0.009773719,-0.01784493,0.0033291169
0.33809650687726917,0.14936004249463336,-0.4558028880845712,1014914326868292,0.067195006,0.034689434,-0.04676179
0.49480865184216005,0.1869182087475605,-0.56212860157843,1014914358816001,0.06841673,0.0041461997,-0.04676179
0.4977834180017469,0.12392035976756913,-0.5842400250424569,1014914393226470,-0.03420854,-0.045944706,0.027763706
0.46785821054285676,0.07964749491315538,-0.5062515319146043,1014914427643292,0.0073302602,0.021250412,0.033872355
0.4948954710460418,0.15491812957987258,-0.5018898383924214,1014914459595428,0.015882365,0.038354624,-0.028435849
0.49375773935354844,0.18248270341029865,-0.5815762140955038,1014914494007824,-0.007330493,-0.003184177,-0.036987953
0.4829075312748372,0.18241590147457976,-0.6141394906148528,1014914525956574,-0.009773952,-0.0044059083,-0.011331636
0.46706981158828265,0.20053048437999635,-0.6490259029811297,1014914560372720,0.0012216112,0.024915598,-0.024770662
0.48728207839105925,0.24403864575598344,-0.7272641410350483,1014914592325376,0.024434473,0.033467706,-0.06264427
0.5242943139126296,0.3416031605490657,-0.8435254850010288,1014914626736105,-0.0085522225,0.040798083,-0.034544498
0.4808066357420086,0.3331363667689726,-0.8540387796582016,1014914658684438,-0.024434704,-0.045944706,0.008216035
0.40100647233968667,0.261038524710683,-0.8936501896234,1014914693101470,-0.05375621,-0.008071095,-0.05409217
0.3023938234349978,0.27652810956643936,-1.0196240258630478,1014914727511574,-0.03543027,0.016363494,-0.044318333
0.2767561277902534,0.29597379168413657,-1.0516623020069933,1014914759465740,-0.0024435753,0.011476576,-0.0015578009
